country,city,date,congestion,diffRatio
Saudi Arabia,Riyadh,2022-05-15,7,-0.5
Saudi Arabia,Riyadh,2022-05-16,7,-0.5333333333333333
Saudi Arabia,Riyadh,2022-05-17,5,-0.6666666666666666
Saudi Arabia,Riyadh,2022-05-18,6,-0.6
Saudi Arabia,Riyadh,2022-05-19,7,-0.6111111111111112
Saudi Arabia,Riyadh,2022-05-20,5,-0.5
Saudi Arabia,Riyadh,2022-05-21,4,-0.5555555555555556
Saudi Arabia,Riyadh,2022-05-22,5,-0.6428571428571429
Saudi Arabia,Riyadh,2022-05-23,4,-0.7333333333333333
Saudi Arabia,Riyadh,2022-05-24,14,-0.06666666666666667
Saudi Arabia,Riyadh,2022-05-25,19,0.26666666666666666
Saudi Arabia,Riyadh,2022-05-26,22,0.2222222222222222
Saudi Arabia,Riyadh,2022-05-27,18,0.8
Saudi Arabia,Riyadh,2022-05-28,16,0.7777777777777778
Saudi Arabia,Riyadh,2022-05-29,16,0.14285714285714285
Saudi Arabia,Riyadh,2022-05-30,18,0.2
Saudi Arabia,Riyadh,2022-05-31,18,0.2
Saudi Arabia,Riyadh,2022-06-01,19,0.26666666666666666
Saudi Arabia,Riyadh,2022-06-02,23,0.2777777777777778
Saudi Arabia,Riyadh,2022-06-03,18,0.8
Saudi Arabia,Riyadh,2022-06-04,18,1.0
Saudi Arabia,Riyadh,2022-06-05,18,0.2857142857142857
Saudi Arabia,Riyadh,2022-06-06,18,0.2
Saudi Arabia,Riyadh,2022-06-07,17,0.13333333333333333
Saudi Arabia,Riyadh,2022-06-08,17,0.13333333333333333
Saudi Arabia,Riyadh,2022-06-09,21,0.16666666666666666
Saudi Arabia,Riyadh,2022-06-10,17,0.7
Saudi Arabia,Riyadh,2022-06-11,17,0.8888888888888888
Saudi Arabia,Riyadh,2022-06-12,16,0.14285714285714285
Saudi Arabia,Riyadh,2022-06-13,17,0.13333333333333333
Saudi Arabia,Riyadh,2022-06-14,18,0.2
Saudi Arabia,Riyadh,2022-06-15,18,0.2
Saudi Arabia,Riyadh,2022-06-16,19,0.05555555555555555
Saudi Arabia,Riyadh,2022-06-17,15,0.5
Saudi Arabia,Riyadh,2022-06-18,15,0.6666666666666666
Saudi Arabia,Riyadh,2022-06-19,16,0.14285714285714285
Saudi Arabia,Riyadh,2022-06-20,16,0.06666666666666667
Saudi Arabia,Riyadh,2022-06-21,17,0.13333333333333333
Saudi Arabia,Riyadh,2022-06-22,16,0.06666666666666667
Saudi Arabia,Riyadh,2022-06-23,17,-0.05555555555555555
Saudi Arabia,Riyadh,2022-06-24,14,0.4
Saudi Arabia,Riyadh,2022-06-25,14,0.5555555555555556
Saudi Arabia,Riyadh,2022-06-26,16,0.14285714285714285
Saudi Arabia,Riyadh,2022-06-27,18,0.2
Saudi Arabia,Riyadh,2022-06-28,20,0.3333333333333333
Saudi Arabia,Riyadh,2022-06-29,22,0.4666666666666667
Saudi Arabia,Riyadh,2022-06-30,23,0.2777777777777778
Saudi Arabia,Riyadh,2022-07-01,18,0.8
Saudi Arabia,Riyadh,2022-07-02,18,1.0
Saudi Arabia,Riyadh,2022-07-03,17,0.21428571428571427
Saudi Arabia,Riyadh,2022-07-04,16,0.06666666666666667
Saudi Arabia,Riyadh,2022-07-05,16,0.06666666666666667
Saudi Arabia,Riyadh,2022-07-06,15,0.0
Saudi Arabia,Riyadh,2022-07-07,15,-0.16666666666666666
Saudi Arabia,Riyadh,2022-07-08,11,0.1
Saudi Arabia,Riyadh,2022-07-09,6,-0.3333333333333333
Saudi Arabia,Riyadh,2022-07-10,6,-0.5714285714285714
Saudi Arabia,Riyadh,2022-07-11,6,-0.6
Saudi Arabia,Riyadh,2022-07-12,6,-0.6
Saudi Arabia,Riyadh,2022-07-13,7,-0.5333333333333333
Saudi Arabia,Riyadh,2022-07-14,9,-0.5
Saudi Arabia,Riyadh,2022-07-15,9,-0.1
Saudi Arabia,Riyadh,2022-07-16,10,0.1111111111111111
Saudi Arabia,Riyadh,2022-07-17,12,-0.14285714285714285
Saudi Arabia,Riyadh,2022-07-18,13,-0.13333333333333333
Saudi Arabia,Riyadh,2022-07-19,13,-0.13333333333333333
Saudi Arabia,Riyadh,2022-07-20,13,-0.13333333333333333
Saudi Arabia,Riyadh,2022-07-21,14,-0.2222222222222222
Saudi Arabia,Riyadh,2022-07-22,12,0.2
Saudi Arabia,Riyadh,2022-07-23,12,0.3333333333333333
Saudi Arabia,Riyadh,2022-07-24,14,0.0
Saudi Arabia,Riyadh,2022-07-25,15,0.0
Saudi Arabia,Riyadh,2022-07-26,15,0.0
Saudi Arabia,Riyadh,2022-07-27,18,0.2
Saudi Arabia,Riyadh,2022-07-28,21,0.16666666666666666
Saudi Arabia,Riyadh,2022-07-29,15,0.5
Saudi Arabia,Riyadh,2022-07-30,15,0.6666666666666666
Saudi Arabia,Riyadh,2022-07-31,24,0.7142857142857143
Saudi Arabia,Riyadh,2022-08-01,20,0.3333333333333333
Saudi Arabia,Riyadh,2022-08-02,18,0.2
Saudi Arabia,Riyadh,2022-08-03,18,0.2
Saudi Arabia,Riyadh,2022-08-04,19,0.05555555555555555
Saudi Arabia,Riyadh,2022-08-05,16,0.6
Saudi Arabia,Riyadh,2022-08-06,15,0.6666666666666666
Saudi Arabia,Riyadh,2022-08-07,16,0.14285714285714285
Saudi Arabia,Riyadh,2022-08-08,14,-0.06666666666666667
Saudi Arabia,Riyadh,2022-08-09,16,0.06666666666666667
Saudi Arabia,Riyadh,2022-08-10,18,0.2
Saudi Arabia,Riyadh,2022-08-11,18,0.0
Saudi Arabia,Riyadh,2022-08-12,14,0.4
Saudi Arabia,Riyadh,2022-08-13,14,0.5555555555555556
Saudi Arabia,Riyadh,2022-08-14,16,0.14285714285714285
Saudi Arabia,Riyadh,2022-08-15,18,0.2
Saudi Arabia,Riyadh,2022-08-16,20,0.3333333333333333
Saudi Arabia,Riyadh,2022-08-17,21,0.4
Saudi Arabia,Riyadh,2022-08-18,22,0.2222222222222222
Saudi Arabia,Riyadh,2022-08-19,16,0.6
Saudi Arabia,Riyadh,2022-08-20,17,0.8888888888888888
Saudi Arabia,Riyadh,2022-08-21,21,0.5
Saudi Arabia,Riyadh,2022-08-22,21,0.4
Saudi Arabia,Riyadh,2022-08-23,21,0.4
Saudi Arabia,Riyadh,2022-08-24,23,0.5333333333333333
Saudi Arabia,Riyadh,2022-08-25,25,0.3888888888888889
Saudi Arabia,Riyadh,2022-08-26,19,0.9
Saudi Arabia,Riyadh,2022-08-27,20,1.2222222222222223
Saudi Arabia,Riyadh,2022-08-28,26,0.8571428571428571
Saudi Arabia,Riyadh,2022-08-29,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-08-30,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-08-31,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-09-01,33,0.8333333333333334
Saudi Arabia,Riyadh,2022-09-02,22,1.2
Saudi Arabia,Riyadh,2022-09-03,23,1.5555555555555556
Saudi Arabia,Riyadh,2022-09-04,33,1.3571428571428572
Saudi Arabia,Riyadh,2022-09-05,33,1.2
Saudi Arabia,Riyadh,2022-09-06,33,1.2
Saudi Arabia,Riyadh,2022-09-07,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-09-08,33,0.8333333333333334
Saudi Arabia,Riyadh,2022-09-09,19,0.9
Saudi Arabia,Riyadh,2022-09-10,21,1.3333333333333333
Saudi Arabia,Riyadh,2022-09-11,32,1.2857142857142858
Saudi Arabia,Riyadh,2022-09-12,32,1.1333333333333333
Saudi Arabia,Riyadh,2022-09-13,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-09-14,30,1.0
Saudi Arabia,Riyadh,2022-09-15,32,0.7777777777777778
Saudi Arabia,Riyadh,2022-09-16,20,1.0
Saudi Arabia,Riyadh,2022-09-17,20,1.2222222222222223
Saudi Arabia,Riyadh,2022-09-18,28,1.0
Saudi Arabia,Riyadh,2022-09-19,30,1.0
Saudi Arabia,Riyadh,2022-09-20,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-09-21,26,0.7333333333333333
Saudi Arabia,Riyadh,2022-09-22,23,0.2777777777777778
Saudi Arabia,Riyadh,2022-09-23,41,3.1
Saudi Arabia,Riyadh,2022-09-24,26,1.8888888888888888
Saudi Arabia,Riyadh,2022-09-25,30,1.1428571428571428
Saudi Arabia,Riyadh,2022-09-26,32,1.1333333333333333
Saudi Arabia,Riyadh,2022-09-27,33,1.2
Saudi Arabia,Riyadh,2022-09-28,33,1.2
Saudi Arabia,Riyadh,2022-09-29,39,1.1666666666666667
Saudi Arabia,Riyadh,2022-09-30,24,1.4
Saudi Arabia,Riyadh,2022-10-01,24,1.6666666666666667
Saudi Arabia,Riyadh,2022-10-02,33,1.3571428571428572
Saudi Arabia,Riyadh,2022-10-03,32,1.1333333333333333
Saudi Arabia,Riyadh,2022-10-04,32,1.1333333333333333
Saudi Arabia,Riyadh,2022-10-05,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-10-06,36,1.0
Saudi Arabia,Riyadh,2022-10-07,21,1.1
Saudi Arabia,Riyadh,2022-10-08,21,1.3333333333333333
Saudi Arabia,Riyadh,2022-10-09,29,1.0714285714285714
Saudi Arabia,Riyadh,2022-10-10,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-10-11,30,1.0
Saudi Arabia,Riyadh,2022-10-12,30,1.0
Saudi Arabia,Riyadh,2022-10-13,33,0.8333333333333334
Saudi Arabia,Riyadh,2022-10-14,18,0.8
Saudi Arabia,Riyadh,2022-10-15,21,1.3333333333333333
Saudi Arabia,Riyadh,2022-10-16,24,0.7142857142857143
Saudi Arabia,Riyadh,2022-10-17,25,0.6666666666666666
Saudi Arabia,Riyadh,2022-10-18,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-10-19,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-10-20,30,0.6666666666666666
Saudi Arabia,Riyadh,2022-10-21,19,0.9
Saudi Arabia,Riyadh,2022-10-22,18,1.0
Saudi Arabia,Riyadh,2022-10-23,27,0.9285714285714286
Saudi Arabia,Riyadh,2022-10-24,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-10-25,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-10-26,30,1.0
Saudi Arabia,Riyadh,2022-10-27,39,1.1666666666666667
Saudi Arabia,Riyadh,2022-10-28,24,1.4
Saudi Arabia,Riyadh,2022-10-29,24,1.6666666666666667
Saudi Arabia,Riyadh,2022-10-30,31,1.2142857142857142
Saudi Arabia,Riyadh,2022-10-31,33,1.2
Saudi Arabia,Riyadh,2022-11-01,35,1.3333333333333333
Saudi Arabia,Riyadh,2022-11-02,34,1.2666666666666666
Saudi Arabia,Riyadh,2022-11-03,37,1.0555555555555556
Saudi Arabia,Riyadh,2022-11-04,22,1.2
Saudi Arabia,Riyadh,2022-11-05,23,1.5555555555555556
Saudi Arabia,Riyadh,2022-11-06,29,1.0714285714285714
Saudi Arabia,Riyadh,2022-11-07,30,1.0
Saudi Arabia,Riyadh,2022-11-08,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-11-09,33,1.2
Saudi Arabia,Riyadh,2022-11-10,34,0.8888888888888888
Saudi Arabia,Riyadh,2022-11-11,20,1.0
Saudi Arabia,Riyadh,2022-11-12,20,1.2222222222222223
Saudi Arabia,Riyadh,2022-11-13,30,1.1428571428571428
Saudi Arabia,Riyadh,2022-11-14,29,0.9333333333333333
Saudi Arabia,Riyadh,2022-11-15,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-11-16,29,0.9333333333333333
Saudi Arabia,Riyadh,2022-11-17,33,0.8333333333333334
Saudi Arabia,Riyadh,2022-11-18,18,0.8
Saudi Arabia,Riyadh,2022-11-19,19,1.1111111111111112
Saudi Arabia,Riyadh,2022-11-20,27,0.9285714285714286
Saudi Arabia,Riyadh,2022-11-21,27,0.8
Saudi Arabia,Riyadh,2022-11-22,38,1.5333333333333334
Saudi Arabia,Riyadh,2022-11-23,17,0.13333333333333333
Saudi Arabia,Riyadh,2022-11-24,33,0.8333333333333334
Saudi Arabia,Riyadh,2022-11-25,17,0.7
Saudi Arabia,Riyadh,2022-11-26,18,1.0
Saudi Arabia,Riyadh,2022-11-27,28,1.0
Saudi Arabia,Riyadh,2022-11-28,30,1.0
Saudi Arabia,Riyadh,2022-11-29,31,1.0666666666666667
Saudi Arabia,Riyadh,2022-11-30,28,0.8666666666666667
Saudi Arabia,Riyadh,2022-12-01,32,0.7777777777777778
Saudi Arabia,Riyadh,2022-12-02,24,1.4
Saudi Arabia,Riyadh,2022-12-03,25,1.7777777777777777
Saudi Arabia,Riyadh,2022-12-04,32,1.2857142857142858
Saudi Arabia,Riyadh,2022-12-05,32,1.1333333333333333
Saudi Arabia,Riyadh,2022-12-06,35,1.3333333333333333
Saudi Arabia,Riyadh,2022-12-07,33,1.2
Saudi Arabia,Riyadh,2022-12-08,39,1.1666666666666667
Saudi Arabia,Riyadh,2022-12-09,21,1.1
Saudi Arabia,Riyadh,2022-12-10,27,2.0
Saudi Arabia,Riyadh,2022-12-11,41,1.9285714285714286
Saudi Arabia,Riyadh,2022-12-12,41,1.7333333333333334
Saudi Arabia,Riyadh,2022-12-13,37,1.4666666666666666
Saudi Arabia,Riyadh,2022-12-14,35,1.3333333333333333
Saudi Arabia,Riyadh,2022-12-15,36,1.0
Saudi Arabia,Riyadh,2022-12-16,19,0.9
Saudi Arabia,Riyadh,2022-12-17,24,1.6666666666666667
Saudi Arabia,Riyadh,2022-12-18,27,0.9285714285714286
Saudi Arabia,Riyadh,2022-12-19,35,1.3333333333333333
Saudi Arabia,Riyadh,2022-12-20,34,1.2666666666666666
Saudi Arabia,Riyadh,2022-12-21,33,1.2
Saudi Arabia,Riyadh,2022-12-22,34,0.8888888888888888
Saudi Arabia,Riyadh,2022-12-23,19,0.9
Saudi Arabia,Riyadh,2022-12-24,22,1.4444444444444444
Saudi Arabia,Riyadh,2022-12-25,31,1.2142857142857142
Saudi Arabia,Riyadh,2022-12-26,32,1.1333333333333333
Saudi Arabia,Riyadh,2022-12-27,38,1.5333333333333334
Saudi Arabia,Riyadh,2022-12-28,39,1.6
Saudi Arabia,Riyadh,2022-12-29,40,1.2222222222222223
Saudi Arabia,Riyadh,2022-12-30,35,2.5
Saudi Arabia,Riyadh,2022-12-31,28,2.111111111111111
Saudi Arabia,Riyadh,2023-01-01,35,1.5
Saudi Arabia,Riyadh,2023-01-02,53,2.533333333333333
Saudi Arabia,Riyadh,2023-01-03,33,1.2
Saudi Arabia,Riyadh,2023-01-04,32,1.1333333333333333
Saudi Arabia,Riyadh,2023-01-05,41,1.2777777777777777
Saudi Arabia,Riyadh,2023-01-06,34,2.4
Saudi Arabia,Riyadh,2023-01-07,26,1.8888888888888888
Saudi Arabia,Riyadh,2023-01-08,38,1.7142857142857142
Saudi Arabia,Riyadh,2023-01-09,40,1.6666666666666667
Saudi Arabia,Riyadh,2023-01-10,38,1.5333333333333334
Saudi Arabia,Riyadh,2023-01-11,38,1.5333333333333334
Saudi Arabia,Riyadh,2023-01-12,41,1.2777777777777777
Saudi Arabia,Riyadh,2023-01-13,23,1.3
Saudi Arabia,Riyadh,2023-01-14,28,2.111111111111111
Saudi Arabia,Riyadh,2023-01-15,34,1.4285714285714286
Saudi Arabia,Riyadh,2023-01-16,29,0.9333333333333333
Saudi Arabia,Riyadh,2023-01-17,35,1.3333333333333333
Saudi Arabia,Riyadh,2023-01-18,35,1.3333333333333333
Saudi Arabia,Riyadh,2023-01-19,38,1.1111111111111112
Saudi Arabia,Riyadh,2023-01-20,22,1.2
Saudi Arabia,Riyadh,2023-01-21,22,1.4444444444444444
Saudi Arabia,Riyadh,2023-01-22,34,1.4285714285714286
Saudi Arabia,Riyadh,2023-01-23,35,1.3333333333333333
Saudi Arabia,Riyadh,2023-01-24,37,1.4666666666666666
Saudi Arabia,Riyadh,2023-01-25,48,2.2
Saudi Arabia,Riyadh,2023-01-26,43,1.3888888888888888
Saudi Arabia,Riyadh,2023-01-27,24,1.4
Saudi Arabia,Riyadh,2023-01-28,27,2.0
Saudi Arabia,Riyadh,2023-01-29,36,1.5714285714285714
Saudi Arabia,Riyadh,2023-01-30,37,1.4666666666666666
Saudi Arabia,Riyadh,2023-01-31,36,1.4
Saudi Arabia,Riyadh,2023-02-01,36,1.4
Saudi Arabia,Riyadh,2023-02-02,39,1.1666666666666667
Saudi Arabia,Riyadh,2023-02-03,23,1.3
Saudi Arabia,Riyadh,2023-02-04,23,1.5555555555555556
Saudi Arabia,Riyadh,2023-02-05,33,1.3571428571428572
Saudi Arabia,Riyadh,2023-02-06,35,1.3333333333333333
Saudi Arabia,Riyadh,2023-02-07,35,1.3333333333333333
Saudi Arabia,Riyadh,2023-02-08,34,1.2666666666666666
Saudi Arabia,Riyadh,2023-02-09,38,1.1111111111111112
Saudi Arabia,Riyadh,2023-02-10,21,1.1
Saudi Arabia,Riyadh,2023-02-11,23,1.5555555555555556
Saudi Arabia,Riyadh,2023-02-12,28,1.0
Saudi Arabia,Riyadh,2023-02-13,32,1.1333333333333333
