Date,Close,Open,High,Low,Volume,Change %
2022-12-25,10234.52,10230.96,10255.63,10208.77,79760000.0,0.18
2022-12-26,10228.64,10239.11,10254.25,10220.33,85570000.0,-0.06
2022-12-27,10359.26,10236.61,10392.35,10210.44,104450000.0,1.28
2022-12-28,10485.29,10355.5,10485.29,10321.74,134960000.0,1.22
2022-12-29,10478.46,10482.07,10542.65,10447.63,115000000.0,-0.07
2023-01-01,10546.67,10505.57,10565.61,10500.21,77060000.0,0.65
2023-01-02,10578.34,10556.56,10588.96,10515.82,149280000.0,0.3
2023-01-03,10660.94,10584.96,10667.08,10581.35,144950000.0,0.78
2023-01-04,10531.9,10644.61,10697.71,10514.09,242420000.0,-1.21
2023-01-05,10531.83,10530.43,10531.83,10441.64,176450000.0,0.0
2023-01-08,10536.91,10544.66,10580.12,10517.23,109730000.0,0.05
2023-01-09,10647.18,10545.86,10647.18,10541.08,136630000.0,1.05
2023-01-10,10634.06,10659.39,10660.37,10595.52,143990000.0,-0.12
2023-01-11,10617.49,10644.36,10676.64,10602.18,213750000.0,-0.16
2023-01-12,10744.22,10630.62,10744.22,10624.32,186390000.0,1.19
2023-01-15,10726.87,10762.94,10808.5,10721.11,141860000.0,-0.16
2023-01-16,10728.45,10720.03,10744.82,10681.74,146250000.0,0.01
2023-01-17,10682.9,10718.15,10722.02,10610.79,171140000.0,-0.42
2023-01-18,10664.04,10674.17,10713.8,10644.76,127830000.0,-0.18
2023-01-19,10682.01,10609.01,10686.76,10579.26,101070000.0,0.17
2023-01-22,10724.62,10716.73,10748.39,10701.53,98280000.0,0.4
2023-01-23,10765.77,10727.44,10765.77,10692.95,128009999.99999999,0.38
2023-01-24,10795.6,10767.71,10813.86,10767.26,115470000.0,0.28
2023-01-25,10809.15,10795.57,10822.72,10735.78,144170000.0,0.13
2023-01-26,10821.65,10814.05,10837.61,10774.61,125940000.0,0.12
2023-01-29,10839.49,10855.91,10858.34,10809.91,117350000.0,0.16
2023-01-30,10810.68,10839.91,10842.75,10719.79,164070000.0,-0.27
2023-01-31,10792.85,10795.96,10795.96,10717.3,147580000.0,-0.16
2023-02-01,10783.73,10788.79,10800.14,10739.82,132310000.0,-0.08
2023-02-02,10701.79,10757.05,10768.91,10650.08,172360000.0,-0.76
2023-02-05,10558.58,10681.17,10682.3,10526.78,213300000.0,-1.34
2023-02-06,10555.71,10543.08,10566.57,10451.33,175420000.0,-0.03
2023-02-07,10469.5,10589.01,10596.27,10468.1,164700000.0,-0.82
2023-02-08,10507.72,10476.45,10520.33,10443.4,157420000.0,0.37
2023-02-09,10412.16,10518.05,10518.44,10391.88,117330000.0,-0.91
2023-02-12,10419.44,10406.52,10438.16,10364.16,143630000.0,0.07
2023-02-13,10519.74,10426.57,10531.47,10426.5,190530000.0,0.96
2023-02-14,10496.59,10538.78,10559.69,10476.09,128419999.99999999,-0.22
2023-02-15,10573.05,10454.13,10573.05,10451.41,157980000.0,0.73
2023-02-16,10548.45,10572.3,10589.8,10547.23,165950000.0,-0.23
2023-02-19,10493.17,10551.3,10551.3,10471.9,124900000.0,-0.52
2023-02-20,10370.97,10488.2,10492.9,10366.55,127440000.0,-1.16
2023-02-21,10269.73,10370.43,10370.97,10235.06,117770000.0,-0.98
2023-02-23,10153.3,10234.86,10234.88,10148.96,136900000.0,-1.13
2023-02-26,10051.78,10155.83,10172.19,10040.3,105780000.0,-1.0
2023-02-27,9994.79,10052.85,10065.96,9963.58,161140000.0,-0.57
2023-02-28,10102.7,9984.81,10118.75,9930.86,237060000.0,1.08
2023-03-01,10192.26,10123.27,10216.23,10094.52,168640000.0,0.89
2023-03-02,10277.76,10238.71,10330.82,10235.08,171390000.0,0.84
2023-03-05,10411.26,10345.82,10411.26,10335.24,114100000.0,1.3
2023-03-06,10447.96,10420.87,10447.96,10397.6,168030000.0,0.35
2023-03-07,10473.32,10453.39,10533.84,10446.96,175920000.0,0.24
2023-03-08,10410.21,10420.07,10420.67,10327.5,148270000.0,-0.6
2023-03-09,10463.18,10411.87,10513.45,10400.59,142860000.0,0.51
2023-03-12,10383.82,10432.13,10451.8,10358.73,134430000.0,-0.76
2023-03-13,10305.09,10414.66,10462.89,10305.09,169010000.0,-0.76
2023-03-14,10207.17,10284.01,10326.55,10207.17,146520000.0,-0.95
2023-03-15,10048.5,10233.13,10264.8,10046.44,197780000.0,-1.55
2023-03-16,9976.65,10042.63,10083.09,9932.88,231180000.0,-0.72
2023-03-19,10157.73,10012.86,10163.67,10008.38,118010000.0,1.82
2023-03-20,10218.12,10122.74,10218.12,10098.31,178870000.0,0.59
2023-03-21,10359.74,10242.22,10371.36,10242.22,157680000.0,1.39
2023-03-22,10350.51,10352.94,10422.76,10334.43,154460000.0,-0.09
2023-03-23,10446.39,10334.83,10446.39,10302.2,128340000.0,0.93
2023-03-26,10459.36,10441.3,10476.42,10426.4,122200000.0,0.12
2023-03-27,10463.61,10456.91,10533.96,10440.12,231410000.0,0.04
2023-03-28,10468.08,10486.67,10531.23,10416.11,232030000.0,0.04
2023-03-29,10503.18,10472.89,10503.18,10452.21,250910000.0,0.34
2023-03-30,10590.1,10515.75,10590.1,10508.92,218780000.0,0.83
2023-04-02,10636.62,10616.35,10690.02,10616.35,178340000.0,0.44
2023-04-03,10806.89,10701.03,10806.89,10698.96,229550000.0,1.6
2023-04-04,10948.6,10835.69,10948.6,10832.57,232170000.0,1.31
2023-04-05,10920.63,10965.86,10967.63,10879.73,202510000.0,-0.26
2023-04-06,10906.15,10902.35,10923.27,10860.69,170880000.0,-0.13
2023-04-09,10965.78,10917.5,10987.93,10916.98,211570000.0,0.55
2023-04-10,10905.48,10973.43,10977.44,10894.9,207740000.0,-0.55
2023-04-11,10849.05,10895.2,10905.33,10816.16,168090000.0,-0.52
2023-04-12,10935.39,10844.24,10935.39,10843.81,153980000.0,0.8
2023-04-13,10964.67,10942.87,10989.77,10909.46,164730000.0,0.27
2023-04-16,11032.57,10979.61,11040.01,10968.75,158580000.0,0.62
2023-04-17,11163.57,11029.07,11163.57,11028.0,178160000.0,1.19
2023-04-25,11265.11,11178.7,11265.11,11141.9,214600000.0,0.91
2023-04-26,11307.22,11264.05,11330.66,11216.92,245940000.0,0.37
2023-04-27,11271.19,11278.24,11291.61,11238.49,208170000.0,-0.32
2023-04-30,11307.77,11301.38,11350.25,11300.97,174620000.0,0.32
2023-05-01,11285.61,11316.03,11325.87,11245.44,202260000.0,-0.2
2023-05-02,11218.61,11283.74,11302.74,11170.34,190540000.0,-0.59
2023-05-03,11073.17,11144.78,11159.39,11039.16,231530000.0,-1.3
2023-05-04,11118.77,11026.46,11118.77,10999.59,175740000.0,0.41
2023-05-07,11256.65,11164.61,11259.82,11164.14,184640000.0,1.24
2023-05-08,11256.39,11256.76,11299.79,11220.53,209480000.0,0.0
2023-05-09,11305.28,11390.38,11390.83,11261.33,244520000.0,0.43
2023-05-10,11293.18,11299.05,11301.87,11233.6,222210000.0,-0.11
2023-05-11,11392.78,11297.87,11396.27,11268.13,224260000.0,0.88
2023-05-14,11348.43,11442.06,11450.5,11346.44,154360000.0,-0.39
2023-05-15,11230.2,11347.47,11354.88,11230.2,220770000.0,-1.04
2023-05-16,11206.02,11263.2,11315.13,11147.86,241450000.0,-0.22
2023-05-17,11277.6,11201.61,11277.6,11187.16,204380000.0,0.64
2023-05-18,11344.4,11295.08,11358.14,11295.08,216860000.0,0.59
2023-05-21,11341.82,11351.36,11368.28,11315.06,167420000.0,-0.02
2023-05-22,11329.19,11334.22,11345.02,11296.94,212040000.0,-0.11
2023-05-23,11275.77,11333.8,11343.13,11275.77,215420000.0,-0.47
2023-05-24,11236.27,11271.28,11275.05,11184.94,176230000.0,-0.35
2023-05-25,11184.57,11226.72,11230.67,11181.47,168450000.0,-0.46
2023-05-28,11138.05,11196.04,11223.34,11133.63,158580000.0,-0.42
2023-05-29,11135.67,11139.42,11171.28,11121.54,157160000.0,-0.02
2023-05-30,11139.98,11156.09,11202.99,11139.98,150880000.0,0.04
2023-05-31,11014.13,11119.84,11122.66,10987.02,341610000.0,-1.13
2023-06-01,11014.95,11034.48,11085.7,11014.95,174950000.0,0.01
2023-06-04,11221.96,11092.83,11221.96,11087.33,140620000.0,1.88
2023-06-05,11293.59,11235.44,11340.35,11229.62,182010000.0,0.64
2023-06-06,11316.87,11300.94,11316.87,11267.85,190670000.0,0.21
2023-06-07,11372.83,11340.23,11378.77,11327.6,180780000.0,0.49
2023-06-08,11397.14,11379.25,11397.14,11336.2,188360000.0,0.21
2023-06-11,11396.13,11393.02,11440.25,11388.51,167520000.0,-0.01
2023-06-12,11423.13,11400.27,11424.78,11345.11,196500000.0,0.24
2023-06-13,11413.82,11421.12,11464.85,11412.32,241710000.0,-0.08
2023-06-14,11533.03,11430.53,11542.33,11427.76,282840000.0,1.04
2023-06-15,11516.14,11541.34,11572.41,11491.06,586980000.0,-0.15
2023-06-18,11516.89,11535.36,11572.89,11511.3,449970000.0,0.01
2023-06-19,11421.7,11501.61,11510.2,11388.33,303050000.0,-0.83
2023-06-20,11431.37,11395.46,11431.37,11354.88,233730000.0,0.08
2023-06-21,11466.17,11428.09,11466.17,11411.6,193640000.0,0.3
2023-06-22,11458.98,11462.14,11493.91,11445.24,235140000.0,-0.06
2023-07-02,11493.91,11491.76,11522.87,11481.73,181420000.0,0.3
2023-07-03,11545.13,11508.35,11545.13,11463.83,265700000.0,0.45
2023-07-04,11618.72,11557.8,11618.72,11552.6,247290000.0,0.64
2023-07-05,11591.55,11615.91,11637.41,11568.0,292730000.0,-0.23
2023-07-06,11597.91,11596.0,11598.61,11553.97,281860000.0,0.05
2023-07-09,11609.35,11590.76,11618.03,11557.67,317880000.0,0.1
2023-07-10,11586.93,11594.38,11624.22,11565.82,474240000.0,-0.19
2023-07-11,11664.5,11604.16,11673.27,11603.25,354980000.0,0.67
2023-07-12,11727.19,11685.53,11758.79,11678.72,443510000.0,0.54
2023-07-13,11707.87,11740.65,11750.37,11695.62,410120000.0,-0.16
2023-07-16,11715.5,11733.2,11754.37,11694.07,275380000.0,0.07
2023-07-17,11780.27,11713.39,11784.99,11671.15,273980000.0,0.55
2023-07-18,11768.71,11794.96,11826.34,11726.76,326490000.0,-0.1
2023-07-19,11752.63,11768.5,11786.26,11733.82,254020000.0,-0.14
2023-07-20,11755.94,11767.83,11775.56,11723.65,245370000.0,0.03
2023-07-23,11760.3,11757.07,11773.25,11715.77,167710000.0,0.04
2023-07-24,11801.9,11761.42,11819.51,11740.82,273000000.0,0.35
2023-07-25,11882.68,11842.11,11896.87,11834.82,243220000.0,0.68
2023-07-26,11906.13,11892.58,11917.29,11848.73,251320000.0,0.2
2023-07-27,11847.72,11894.32,11933.68,11847.72,234060000.0,-0.49
2023-07-30,11789.28,11854.55,11869.09,11763.21,173090000.0,-0.49
2023-07-31,11692.23,11786.5,11786.5,11640.15,215810000.0,-0.82
2023-08-01,11636.07,11674.88,11707.21,11602.01,212810000.0,-0.48
2023-08-02,11478.28,11610.17,11613.71,11472.53,204560000.0,-1.36
2023-08-03,11375.78,11441.86,11496.28,11375.78,257940000.0,-0.89
2023-08-06,11351.48,11408.39,11437.72,11344.44,168550000.0,-0.21
2023-08-07,11271.94,11350.83,11425.45,11235.15,271440000.0,-0.7
2023-08-08,11244.27,11302.31,11379.04,11244.27,219910000.0,-0.25
2023-08-09,11286.21,11263.98,11310.35,11194.2,246170000.0,0.37
2023-08-10,11424.12,11283.49,11450.77,11283.49,215990000.0,1.22
2023-08-13,11546.15,11440.07,11554.34,11439.11,231680000.0,1.07
2023-08-14,11493.82,11532.96,11549.5,11474.66,232350000.0,-0.45
2023-08-15,11412.88,11491.45,11494.68,11398.59,198070000.0,-0.7
2023-08-16,11392.76,11391.1,11488.14,11348.87,194430000.0,-0.18
2023-08-17,11451.31,11375.92,11467.59,11352.73,232390000.0,0.51
2023-08-20,11501.42,11454.35,11514.75,11449.95,151140000.0,0.44
2023-08-21,11408.45,11529.64,11536.68,11408.45,213730000.0,-0.81
2023-08-22,11377.55,11394.61,11432.89,11364.84,181340000.0,-0.27
2023-08-23,11367.07,11382.23,11450.17,11367.07,201160000.0,-0.09
2023-08-24,11405.3,11395.98,11446.52,11392.41,227280000.0,0.34
2023-08-27,11470.11,11424.48,11487.37,11424.48,163650000.0,0.57
2023-08-28,11464.26,11479.57,11506.45,11462.57,176710000.0,-0.05
2023-08-29,11442.56,11477.15,11488.45,11415.75,169120000.0,-0.19
2023-08-30,11574.75,11463.36,11579.26,11458.53,182320000.0,1.16
2023-08-31,11491.2,11572.83,11593.02,11491.2,306560000.0,-0.72
2023-09-03,11455.78,11488.48,11511.16,11432.3,154050000.0,-0.31
2023-09-04,11430.87,11466.69,11492.79,11412.86,188740000.0,-0.22
2023-09-05,11410.98,11444.6,11451.87,11376.68,190530000.0,-0.17
2023-09-06,11298.16,11403.56,11415.97,11281.01,212240000.0,-0.99
2023-09-07,11215.56,11300.99,11308.46,11199.7,209020000.0,-0.73
2023-09-10,11154.05,11210.63,11218.68,11124.56,169780000.0,-0.55
2023-09-11,11235.14,11161.47,11235.14,11132.75,231710000.0,0.73
2023-09-12,11156.26,11240.6,11246.57,11121.83,233920000.0,-0.7
2023-09-13,11122.23,11131.3,11158.2,11086.66,235280000.0,-0.31
2023-09-14,11154.54,11132.11,11154.54,11095.14,233770000.0,0.29
2023-09-17,11104.15,11159.63,11165.22,11099.52,147980000.0,-0.45
2023-09-18,11036.04,11105.71,11148.51,11002.96,204630000.0,-0.61
2023-09-19,11070.77,11029.28,11082.83,10992.25,186120000.0,0.31
2023-09-20,11061.5,11081.77,11082.01,11026.16,182550000.0,-0.08
2023-09-21,10949.42,11090.14,11090.59,10946.03,166030000.0,-1.01
2023-09-25,10877.94,10931.24,11004.31,10877.94,190120000.0,-0.65
2023-09-26,10918.24,10875.17,10963.27,10819.68,203840000.0,0.37
2023-09-27,11076.94,10922.09,11076.94,10905.01,204640000.0,1.45
2023-09-28,11055.96,11103.35,11146.29,11049.96,181090000.0,-0.19
2023-10-01,11040.17,11078.23,11079.89,11026.12,143240000.0,-0.14
2023-10-02,11005.94,11028.99,11101.45,11005.94,170810000.0,-0.31
2023-10-03,10952.34,10998.77,11007.12,10943.54,166330000.0,-0.49
2023-10-04,10840.27,10932.98,10935.77,10826.64,323100000.0,-1.02
2023-10-05,10764.85,10848.32,10851.36,10760.05,151160000.0,-0.7
2023-10-08,10596.02,10759.23,10770.48,10576.22,201080000.0,-1.57
2023-10-09,10575.34,10578.62,10651.19,10532.51,193330000.0,-0.2
2023-10-10,10640.06,10617.23,10679.63,10584.76,218600000.0,0.61
2023-10-11,10572.7,10651.9,10699.3,10523.83,289660000.0,-0.63
2023-10-12,10586.22,10566.42,10600.89,10466.77,284440000.0,0.13
2023-10-15,10542.86,10585.75,10588.53,10510.57,153210000.0,-0.41
2023-10-16,10622.12,10532.93,10622.12,10501.64,179180000.0,0.75
2023-10-17,10731.4,10626.48,10774.04,10614.05,207960000.0,1.03
2023-10-18,10714.06,10729.8,10784.32,10687.15,197820000.0,-0.16
2023-10-19,10654.56,10708.81,10737.17,10621.85,144510000.0,-0.56
2023-10-22,10496.16,10637.32,10643.99,10494.46,150800000.0,-1.49
2023-10-23,10293.19,10482.94,10552.44,10293.19,212840000.0,-1.93
2023-10-24,10379.71,10300.57,10396.15,10262.38,195390000.0,0.84
2023-10-25,10504.76,10422.38,10504.76,10368.56,187240000.0,1.2
2023-10-26,10408.94,10471.06,10499.72,10395.83,156160000.0,-0.91
2023-10-29,10482.85,10418.79,10492.24,10354.04,118170000.0,0.71
2023-10-30,10535.87,10501.03,10626.53,10500.25,171950000.0,0.51
2023-10-31,10690.09,10561.73,10700.08,10534.47,215150000.0,1.46
2023-11-01,10814.89,10700.25,10866.87,10601.45,274550000.0,1.17
2023-11-02,10853.36,10828.58,10990.41,10819.59,219250000.0,0.36
2023-11-05,10938.95,10916.26,10950.12,10877.09,181590000.0,0.79
2023-11-06,10948.86,10921.69,10974.48,10874.14,255480000.0,0.09
2023-11-07,10945.97,10957.02,10988.05,10898.98,185290000.0,-0.03
2023-11-08,10928.76,10939.44,10979.61,10878.29,217620000.0,-0.16
2023-11-09,10840.76,10913.2,10922.96,10814.28,173900000.0,-0.81
2023-11-12,10833.64,10836.21,10883.01,10820.14,202650000.0,-0.07
2023-11-13,10789.75,10845.42,10846.96,10758.46,221950000.0,-0.41
2023-11-14,10857.1,10791.5,10902.87,10786.84,263190000.0,0.62
2023-11-15,11022.89,10904.16,11022.89,10902.32,242760000.0,1.53
2023-11-16,11081.97,11014.91,11081.97,11001.78,247170000.0,0.54
2023-11-19,11137.03,11095.02,11145.53,11091.82,264720000.00000003,0.5
2023-11-20,11118.94,11111.68,11126.08,11084.69,275280000.0,-0.16
2023-11-21,11129.1,11119.19,11149.34,11090.07,266120000.0,0.09
2023-11-22,11099.98,11125.7,11131.65,11067.75,200520000.0,-0.26
2023-11-23,11078.08,11093.24,11116.45,11050.19,167880000.0,-0.2
2023-11-26,11090.42,11078.04,11103.39,11069.21,225140000.0,0.11
2023-11-27,11080.74,11079.9,11105.52,11049.73,226320000.0,-0.09
2023-11-28,11100.92,11087.22,11112.94,11063.63,207220000.0,0.18
2023-11-29,11103.05,11140.39,11145.98,11072.4,301130000.0,0.02
2023-11-30,11177.48,11092.68,11177.48,11061.78,295680000.0,0.67
2023-12-03,11219.02,11178.19,11226.84,11162.38,218120000.0,0.37
2023-12-04,11191.39,11225.43,11242.6,11191.39,234760000.0,-0.25
2023-12-05,11143.83,11199.22,11213.12,11118.94,235920000.0,-0.42
2023-12-06,11174.02,11146.87,11198.87,11138.07,243740000.0,0.27
2023-12-07,11225.35,11162.29,11229.15,11145.33,242800000.0,0.46
2023-12-10,11296.72,11223.44,11307.38,11216.99,227440000.0,0.64
2023-12-11,11380.95,11302.48,11396.87,11274.42,258640000.0,0.75
2023-12-12,11395.0,11386.5,11423.16,11346.59,252130000.0,0.12
2023-12-13,11401.47,11398.69,11414.47,11349.37,203190000.0,0.06
2023-12-14,11542.93,11439.31,11554.08,11435.22,308510000.0,1.24
2023-12-17,11600.72,11579.37,11637.08,11572.21,194520000.0,0.5
2023-12-18,11676.34,11596.41,11683.84,11543.75,260540000.00000003,0.65
2023-12-19,11713.46,11654.0,11713.46,11642.36,234550000.0,0.32
2023-12-20,11702.9,11725.36,11725.47,11673.91,228970000.0,-0.09
2023-12-21,11621.93,11660.13,11667.81,11593.98,200990000.0,-0.69
2023-12-24,11690.65,11636.7,11696.26,11632.47,173250000.0,0.59
2023-12-25,11813.09,11696.21,11816.41,11695.19,199220000.0,1.05
2023-12-26,11872.63,11827.7,11914.06,11824.57,241600000.0,0.5
2023-12-27,11889.35,11904.18,11944.1,11830.14,280670000.0,0.14
2023-12-28,11931.92,11896.55,11931.92,11865.7,244140000.0,0.36
2023-12-31,11967.39,11941.79,11982.06,11934.45,205200000.0,0.3
2024-01-01,12037.04,12003.36,12051.95,12001.99,248890000.0,0.58
2024-01-02,12123.08,12049.66,12123.08,12011.36,366620000.0,0.71
2024-01-03,11928.89,12091.54,12137.68,11928.89,604140000.0,-1.6
2024-01-04,12145.45,11863.01,12145.45,11821.26,464990000.0,1.82
2024-01-07,12285.07,12201.2,12323.79,12189.13,378520000.0,1.15
2024-01-08,12252.06,12291.06,12344.38,12231.73,402900000.0,-0.27
2024-01-09,12197.61,12258.72,12299.93,12197.61,433900000.0,-0.44
2024-01-10,12136.9,12214.36,12239.59,12136.9,427840000.0,-0.5
2024-01-11,12116.09,12166.73,12213.62,12116.09,414830000.0,-0.17
2024-01-14,12060.03,12073.54,12087.73,12017.94,336010000.0,-0.46
2024-01-15,12122.11,12066.06,12158.2,12057.74,311910000.0,0.51
2024-01-16,12077.58,12126.4,12139.01,12054.63,365430000.0,-0.37
2024-01-17,12063.0,12093.86,12125.77,12048.49,365740000.0,-0.12
2024-01-18,11959.07,12063.36,12095.66,11869.24,399120000.0,-0.86
2024-01-21,12003.66,12010.14,12061.09,11984.84,278190000.0,0.37
2024-01-22,12110.32,12054.66,12127.98,12037.81,337480000.0,0.89
2024-01-23,12105.33,12137.25,12164.95,12066.04,307020000.0,-0.04
2024-01-24,12174.18,12114.84,12198.8,12099.11,241430000.0,0.57
2024-01-25,12161.56,12174.48,12195.73,12140.58,318990000.0,-0.1
2024-01-28,12264.17,12182.2,12283.25,12180.0,261170000.00000003,0.84
2024-01-29,12252.81,12281.91,12313.28,12235.11,286620000.0,-0.09
2024-01-30,11985.97,12261.99,12279.76,11951.44,355880000.0,-2.18
2024-01-31,11796.63,11938.34,12033.66,11796.63,282470000.0,-1.58
2024-02-01,11914.29,11786.64,11928.48,11770.9,362520000.0,1.0
2024-02-04,11962.72,11913.72,11962.72,11898.59,237870000.0,0.41
2024-02-05,12024.91,12012.9,12071.92,11963.15,294830000.0,0.52
2024-02-06,12071.41,12035.49,12071.41,11943.34,320850000.0,0.39
2024-02-07,12165.93,12031.58,12165.93,12026.47,306740000.0,0.78
2024-02-08,12202.78,12174.95,12274.62,12149.81,345730000.0,0.3
2024-02-11,12209.06,12223.96,12272.34,12179.23,274200000.0,0.05
2024-02-12,12295.91,12209.17,12295.91,12195.25,377990000.0,0.71
2024-02-13,12404.59,12299.85,12413.11,12299.85,388470000.0,0.88
2024-02-14,12438.77,12351.03,12451.84,12312.29,335400000.0,0.28
2024-02-15,12484.59,12447.09,12516.64,12438.7,456140000.0,0.37
2024-02-18,12502.0,12494.91,12534.05,12483.65,386400000.0,0.14
2024-02-19,12594.57,12502.62,12594.57,12455.65,422620000.0,0.74
2024-02-20,12606.5,12611.58,12619.94,12533.55,364940000.0,0.09
2024-02-21,12634.33,12612.66,12660.48,12582.24,301110000.0,0.22
2024-02-25,12604.59,12641.04,12661.87,12591.61,385400000.0,-0.24
2024-02-26,12531.76,12597.21,12668.91,12531.76,468770000.0,-0.58
2024-02-27,12601.55,12526.36,12622.89,12503.69,462240000.0,0.56
2024-02-28,12611.42,12594.44,12612.49,12572.1,490030000.0,0.08
2024-02-29,12630.86,12615.06,12654.38,12607.87,549480000.0,0.15
2024-03-03,12555.2,12630.4,12645.45,12545.64,346820000.0,-0.6
2024-03-04,12434.59,12568.35,12606.06,12426.73,403110000.0,-0.96
2024-03-05,12470.15,12436.47,12488.5,12399.46,386640000.0,0.29
2024-03-06,12561.9,12474.13,12574.25,12434.26,343890000.0,0.74
2024-03-07,12577.88,12569.77,12638.55,12532.38,439820000.0,0.13
2024-03-10,12618.62,12617.47,12653.98,12599.56,312330000.0,0.32
2024-03-11,12555.72,12631.12,12631.94,12505.61,419220000.0,-0.5
2024-03-12,12613.94,12571.37,12627.14,12553.28,356150000.0,0.46
2024-03-13,12723.15,12631.67,12752.24,12628.52,425420000.0,0.87
2024-03-14,12728.53,12724.16,12788.21,12677.29,469380000.0,0.04
2024-03-17,12762.43,12744.29,12799.02,12722.37,379820000.0,0.27
2024-03-18,12772.46,12783.22,12808.15,12656.93,672040000.0,0.08
2024-03-19,12804.0,12774.45,12823.3,12735.99,456180000.0,0.25
2024-03-20,12739.33,12815.37,12830.28,12736.33,353330000.0,-0.51
2024-03-21,12835.65,12773.26,12879.9,12772.97,371480000.0,0.76
2024-03-24,12796.09,12869.09,12883.29,12779.07,340480000.0,-0.31
2024-03-25,12656.94,12727.52,12776.96,12656.94,334680000.0,-1.09
2024-03-26,12585.54,12660.02,12733.69,12583.88,349450000.0,-0.56
2024-03-27,12607.98,12590.22,12635.52,12551.51,294080000.0,0.18
2024-03-28,12565.89,12682.96,12717.02,12507.3,424240000.0,-0.33
2024-03-31,12401.56,12552.21,12564.89,12378.12,339620000.0,-1.31
2024-04-01,12423.01,12389.58,12526.1,12373.39,246760000.0,0.17
2024-04-02,12476.59,12406.6,12476.59,12379.56,274680000.0,0.43
2024-04-03,12622.22,12498.47,12633.48,12483.74,279120000.0,1.17
2024-04-04,12705.42,12664.01,12725.72,12609.92,271120000.0,0.66
2024-04-14,12666.9,12465.72,12727.52,12458.98,243170000.0,-0.3
2024-04-15,12708.34,12665.89,12812.13,12640.44,346580000.0,0.33
2024-04-16,12500.43,12721.87,12734.4,12495.68,371830000.0,-1.64
2024-04-17,12465.98,12518.01,12544.11,12346.13,367270000.0,-0.28
2024-04-18,12502.35,12481.58,12540.09,12450.26,311280000.0,0.29
2024-04-21,12518.22,12565.16,12583.65,12489.35,316890000.0,0.13
2024-04-22,12508.93,12544.57,12574.8,12469.49,518789999.99999994,-0.07
2024-04-23,12484.41,12535.43,12625.29,12454.49,409660000.0,-0.2
2024-04-24,12355.69,12506.72,12548.95,12302.84,388760000.0,-1.03
2024-04-25,12254.53,12389.14,12433.7,12238.4,271280000.0,-0.82
2024-04-28,12231.54,12263.16,12285.35,12185.13,189220000.0,-0.19
2024-04-29,12369.46,12273.7,12394.23,12251.77,316450000.0,1.13
2024-04-30,12394.91,12401.15,12403.88,12307.92,277940000.0,0.21
2024-05-01,12345.65,12374.39,12411.67,12316.02,258800000.0,-0.4
2024-05-02,12352.33,12350.8,12380.08,12331.44,254590000.0,0.05
2024-05-05,12373.11,12386.96,12439.68,12352.37,210630000.0,0.17
2024-05-06,12372.5,12386.02,12432.11,12334.09,261980000.00000003,0.0
2024-05-07,12357.99,12386.68,12391.43,12306.8,315160000.0,-0.12
2024-05-08,12460.11,12363.1,12460.11,12358.72,297610000.0,0.83
2024-05-09,12284.41,12464.26,12467.88,12284.41,295860000.0,-1.41
2024-05-12,12217.05,12278.23,12284.03,12192.82,231140000.0,-0.55
2024-05-13,12259.6,12207.78,12280.92,12146.66,269610000.0,0.35
2024-05-14,12120.91,12263.47,12286.69,12097.31,285170000.0,-1.13
2024-05-15,12103.2,12114.53,12176.99,12089.01,246750000.0,-0.15
2024-05-16,12198.44,12146.1,12222.78,12124.5,263800000.0,0.79
2024-05-19,12198.38,12195.46,12222.63,12105.92,200180000.0,0.0
2024-05-20,12125.36,12154.65,12179.43,12059.17,207320000.0,-0.6
2024-05-21,12122.48,12119.04,12145.45,12085.34,191550000.0,-0.02
2024-05-22,12157.03,12116.64,12157.03,12066.02,214940000.0,0.29
2024-05-23,11995.99,12152.61,12156.2,11994.82,221720000.0,-1.32
2024-05-26,11850.64,11998.05,12017.71,11831.52,164900000.0,-1.21
2024-05-27,11831.22,11890.96,11903.97,11769.38,214780000.0,-0.16
2024-05-28,11659.94,11852.52,11863.35,11659.94,208460000.0,-1.45
2024-05-29,11696.51,11674.82,11735.38,11594.35,246480000.0,0.31
2024-05-30,11503.49,11697.23,11703.48,11503.49,416050000.0,-1.65
2024-06-02,11625.1,11556.51,11625.1,11443.55,223920000.0,1.06
2024-06-03,11808.25,11682.16,11831.21,11655.84,388980000.0,1.58
2024-06-04,11612.03,11809.43,11812.37,11612.03,306640000.0,-1.66
2024-06-05,11553.16,11650.54,11655.07,11467.87,285280000.0,-0.51
2024-06-06,11560.39,11564.07,11655.43,11525.78,249360000.0,0.06
2024-06-09,11855.11,11569.4,11899.05,11556.15,1960000000.0,2.55
2024-06-10,11853.82,11889.96,11954.2,11835.18,370650000.0,-0.01
2024-06-11,11775.47,11839.93,11907.34,11768.95,494340000.0,-0.66
2024-06-12,11651.81,11777.96,11799.66,11651.81,529059999.99999994,-1.05
2024-06-13,11498.93,11674.05,11691.19,11498.93,403330000.0,-1.31
2024-06-23,11729.97,11646.1,11741.05,11633.33,205740000.0,2.01
2024-06-24,11697.04,11724.41,11821.35,11639.29,292440000.0,-0.28
2024-06-25,11730.77,11670.1,11750.44,11659.72,261160000.00000003,0.29
2024-06-26,11656.35,11732.73,11733.85,11652.51,287590000.0,-0.63
2024-06-27,11729.62,11678.04,11763.01,11677.09,300030000.0,0.63
