Price,Close,High,Low,Open,Volume
Ticker,AA,AA,AA,AA,AA
Date,,,,,
2026-03-20,56.35980987548828,59.69447366715894,55.601022004381015,57.842437881391604,7744600
2026-03-23,55.99040222167969,58.00717149484153,55.01196462642763,56.97881835543888,6089700
2026-03-24,56.58944320678711,57.25837092601861,54.97303038568687,55.591040897293475,6450500
2026-03-25,58.60621643066406,59.075462927090356,57.33824503837523,58.2967103430872,4045800
2026-03-26,57.507972717285156,59.2352121007384,57.17850192867103,57.228421283478916,2933900
2026-03-27,58.31667709350586,59.16531750909882,57.31827481228946,57.537924532909855,3328700
2026-03-30,63.118995666503906,65.89455288756045,62.03073698919858,63.89774825460407,13009100
2026-03-31,66.22402954101562,67.34223529525839,64.59662883950024,64.7663630276596,8416700
2026-04-01,71.94486999511719,72.05469486160698,66.65334217725136,67.47203178922635,10652000
2026-04-02,71.41571807861328,71.86300037640991,69.63856313422743,70.6669163244818,5840100
2026-04-06,70.89655303955078,72.12458366499139,68.80988816612582,71.80509521752984,4149900
2026-04-07,72.84342956542969,73.26175884180982,71.17111031375218,71.76515327296589,4296100
2026-04-08,71.64534759521484,72.18448572429745,68.06107955664848,71.38576087738885,7139200
2026-04-09,73.1529312133789,75.57904904219465,72.83344279060996,73.0730648205903,6138300
2026-04-10,72.91331481933594,75.06986732733004,72.74358826561547,74.1014159297885,3186800
2026-04-13,73.19287109375,74.35102143253823,72.37418150216718,72.8833688143727,3293600
2026-04-14,71.7252197265625,73.76196139370279,71.03632729860415,73.712045847529,3829600
2026-04-15,70.26754760742188,71.89494814980816,70.0578840490025,71.7052492848172,3567700
2026-04-16,70.2975082397461,72.30429133954846,69.64854523385564,70.7567723747996,6297800
2026-04-17,65.5151596069336,67.42210397899004,62.92929377034436,64.94107373217265,10626200
2026-04-20,66.4237060546875,67.10062423862803,65.1058152786461,66.10421761253217,5366700
2026-04-21,67.04271697998047,67.05270313594855,65.36540078598495,66.55350197841662,4403400
2026-04-22,68.4205093383789,69.26416051219924,66.80310246521344,68.320670630451,4898000
2026-04-23,65.26556396484375,68.1209952778576,65.04591423042646,67.63177264494443,3553000
2026-04-24,65.904541015625,66.38177416842461,64.57167479730747,65.54511556156123,2426700
2026-04-27,67.25238037109375,67.44706851731907,65.69487520129121,66.22402720809822,3658000
2026-04-28,63.06907272338867,66.3288556886633,62.99918486568007,66.17410454782319,3806700
2026-04-29,62.360206604003906,63.74798518851344,61.661324233851644,63.73800284132095,2762200
2026-04-30,63.68808364868164,64.12738309830877,62.01076747952947,63.458451576650425,2799800
2026-05-01,62.529937744140625,63.79790913492224,62.47003223444137,63.4684345444802,3034600
2026-05-04,62.360206604003906,62.85940775288374,60.96244567230189,62.470031466133875,4657900
2026-05-05,62.959251403808594,64.19727195115355,62.64974531482171,63.398547051652244,2774200
2026-05-06,63.15892791748047,63.69806607435828,61.80110398665852,63.44347242106556,4059600
2026-05-07,62.539920806884766,64.94607405786213,62.43009594214774,64.77633987413795,3682300
2026-05-08,63.07905578613281,63.847825991831016,62.599823153087655,63.77793813754958,2794300
2026-05-11,65.23560333251953,65.72482594920751,63.688084321076374,63.987600443998375,6877600
2026-05-12,67.511962890625,67.90133915876841,63.150938023332195,64.10740756169372,5100900
2026-05-13,68.33065795898438,69.61859787980978,67.10261974050262,68.52034922214102,6127300
2026-05-14,65.91451263427734,67.96124027629682,65.73479992611365,67.96124027629682,3893800
2026-05-15,62.43009567260742,63.92769914833172,61.671311587358915,63.68309164703881,3980600
2026-05-18,62.4900016784668,63.24878576973474,61.41172533926209,62.91931498293505,3691500
2026-05-19,63.93000030517578,64.62000274658203,60.90999984741211,61.59000015258789,4432100
2026-05-20,64.13999938964844,65.73999786376953,63.619998931884766,65.05000305175781,4023700
2026-05-21,66.2699966430664,66.4800033569336,64.01499938964844,64.16000366210938,3294500
2026-05-22,71.37999725341797,72.8499984741211,67.31999969482422,67.63999938964844,6952400
2026-05-26,74.56999969482422,75.56999969482422,72.36000061035156,72.5,5124400
2026-05-27,73.1500015258789,73.19999694824219,70.66999816894531,71.30999755859375,3278800
2026-05-28,75.58000183105469,75.91999816894531,72.30000305175781,72.7699966430664,3323900
