idx,date,eps,eps_norm,hype,score
222,2026-04-23,0.09615504348386494,0.16440786312627795,0.4680652736256428,0.2580209178514065
223,2026-04-24,0.09688362915192972,0.16565361382692695,0.36199727612075433,0.23805306905107781
224,2026-04-27,0.06290962862380356,0.10756417175187306,0.40746203293273336,0.18905657833841974
225,2026-04-28,0.05357826476495253,0.09160921466899358,0.38749731823884154,0.1691086783167619
226,2026-04-29,0.014109751406549798,0.024125141999266082,0.4221236647275518,0.10854987494477644
227,2026-04-30,0.036688563691531506,0.06273085778084234,0.35633514880162304,0.13399788754116693
228,2026-05-01,0.04729554944454595,0.08086689931002748,0.40277543918271436,0.16142198714657036
229,2026-05-04,0.07658197177449066,0.13094142415476823,0.5000655185152447,0.23095452785781717
230,2026-05-05,0.28653406977373574,0.4899218222732189,0.4500410115823638,0.5799300245896917
231,2026-05-06,0.09117008779409241,0.15588448376893607,0.46265885867554546,0.24841625550404517
232,2026-05-07,0.21229481806883577,0.3629860288850686,0.46502658481081666,0.45599134584723194
233,2026-05-08,0.23615344089974988,0.40377999095555145,0.4055784024105571,0.4848956714376629
234,2026-05-11,0.22742595291907142,0.3888575532198294,0.4872370942772143,0.48630497207527223
235,2026-05-12,0.18140244341124312,0.3101656138518889,0.5154121994714993,0.4132480537461888
236,2026-05-13,0.13091046708672183,0.22383339838229535,0.3764309942474924,0.2991195972317938
237,2026-05-14,0.16686272284214843,0.28530530177039964,0.4696557521655416,0.379236452203508
238,2026-05-15,0.029631704069162712,0.05066489463570111,0.5416940460520221,0.15900370384610554
239,2026-05-18,0.018571053554228723,0.03175316780306747,0.5277756786362117,0.13730830353030982
240,2026-05-19,0.0035216869007839158,0.006021452406236439,0.4073065784867059,0.08748276810357762
241,2026-05-20,0.02929189780347885,0.05008388692155683,0.38366818564234273,0.1268175240500254
242,2026-05-21,-0.02044108395927191,-0.034950584097990255,0.3396907724414885,-0.10288873858628794
243,2026-05-22,-0.053480344332387464,-0.0914417883074515,0.3705225073770504,-0.16554628978286157
244,2026-05-26,-0.0007055676254377197,-0.0012063939798307385,0.43682284087371814,-0.08857096215457438
245,2026-05-27,0.016822880395961803,0.028764105524981046,0.3645982386178796,0.10168375324855697
246,2026-05-28,-0.002639608619923184,-0.004513256891866477,0.49119538431700616,-0.10275233375526771
247,2026-05-29,0.013588502489870535,0.023233899923518854,0.4632537229161048,0.11588464450673983
248,2026-06-01,0.0703025734521705,0.12020478026708042,0.4681924149884735,0.21384326326477515
249,2026-06-02,-0.05918132986874891,-0.10118945016467153,0.5373438566423543,-0.2086582214931424
250,2026-06-03,-0.11246134404427632,-0.192288709866074,0.5044504313424686,-0.2931787961345677
251,2026-06-04,-0.016652709768905094,-0.028473144300820746,0.5512917945600089,-0.13873150321282252
252,2026-06-05,-0.15222088728104355,-0.2602703913837017,0.6026762106919816,-0.38080563352209806
253,2026-06-08,-0.08505544588168279,-0.1454295437660195,0.48033492992910953,-0.2414965297518414
254,2026-06-09,-0.09676520661059396,-0.1654511325398142,0.48614573553335405,-0.262680279646485
255,2026-06-10,-0.13457271461650855,-0.23009518423144593,0.431023893376851,-0.3162999629068161
256,2026-06-11,-0.058478064131427754,-0.09998699200029766,0.4734218350501004,-0.19467135901031773
257,2026-06-12,-0.09013385781106731,-0.1541127165163413,0.38687529066760656,-0.23148777464986264
258,2026-06-15,-0.06582183819671483,-0.11254352733750675,0.5617586110958255,-0.22489524955667184
259,2026-06-16,-0.12718168060407065,-0.21745784286845796,0.4915037959120047,-0.3157586020508589
260,2026-06-17,-0.14730946154178604,-0.25187273504204327,0.4543676992549636,-0.342746274893036
261,2026-06-18,-0.10551985804545483,-0.1804200149059524,0.5668543754644084,-0.29379088999883407
262,2026-06-22,-0.1280861706347789,-0.21900435845183155,0.4757400853986268,-0.31415237553155695
263,2026-06-23,-0.111991700642871,-0.1914857039575034,0.4455066785788214,-0.2805870396732677
264,2026-06-24,-0.1424851520024104,-0.24362403176355574,0.5423552892528213,-0.35209508961412
265,2026-06-25,-0.20631952360783012,-0.3527693480091552,0.5309266151634715,-0.4589546710418495
266,2026-06-26,-0.20269585032240967,-0.3465735171932321,0.6315801031088129,-0.47288953781499465
267,2026-06-29,-0.08177730346390577,-0.1398245087059421,0.4845252163325468,-0.23672955197245146
268,2026-06-30,-0.13614726823295475,-0.23278738826025605,0.4962825339621139,-0.33204389505267884
269,2026-07-01,-0.09886352603815762,-0.16903888208204165,0.511608338254981,-0.27136054973303786
270,2026-07-02,0.005006297831228412,0.008559870588006098,0.5147126006093579,0.11150239070987768
271,2026-07-06,0.027476751763094498,0.04698031303765762,0.5456689324952123,0.15611409953670008
272,2026-07-07,-0.045471631566191384,-0.07774832715787192,0.45622288035187436,-0.16899290322824678
273,2026-07-08,0.08013774330436618,0.13702115515806382,0.42218692848104883,0.22145854085427358
274,2026-07-09,-0.005102843162162696,-0.008724945772610309,0.3548045378408153,-0.07968585334077337
275,2026-07-10,0.027866215931622307,0.047646226851348054,0.4329904251402621,0.13424431187940047
