idx,dt,eps,eps_norm,score,engine
1641,2026-06-17 17:30:00,-0.026332739821866902,-0.2610596867864094,-0.3628380875105361,HLPPL
1642,2026-06-17 18:30:00,-0.02747827017816551,-0.27241634006452,-0.3807846944666902,HLPPL
1643,2026-06-17 19:30:00,-0.03593280312356484,-0.3562335857283573,-0.4536205799746123,HLPPL
1644,2026-06-18 13:30:00,-0.03768670099610283,-0.37362152303976065,-0.4733203964299414,HLPPL
1645,2026-06-18 14:30:00,-0.032070149346568044,-0.31793969029595887,-0.4017487853795341,HLPPL
1646,2026-06-18 15:30:00,-0.016062854201353893,-0.15924524812336496,-0.23698282045148666,HLPPL
1647,2026-06-18 16:30:00,-0.030976853942581428,-0.3071008881940691,-0.3959434863347385,HLPPL
1648,2026-06-18 17:30:00,-0.021916667880452323,-0.21727926873455902,-0.30611705060837535,HLPPL
1649,2026-06-18 18:30:00,-0.02006742101894865,-0.1989460527562502,-0.296524527066732,HLPPL
1650,2026-06-18 19:30:00,-0.0062931786829834024,-0.06238983360577934,-0.16128139566998725,HLPPL
1651,2026-06-22 13:30:00,-0.03728401573931084,-0.3696293487456021,-0.46929330984620204,HLPPL
1652,2026-06-22 14:30:00,-0.022146365426446657,-0.2195564632011634,-0.3323599836249402,HLPPL
1653,2026-06-22 15:30:00,-0.005735997177306551,-0.056866001663522056,-0.15130623075326538,HLPPL
1654,2026-06-22 16:30:00,-0.03452208115456035,-0.3422478539791226,-0.4664540586492635,HLPPL
1655,2026-06-22 17:30:00,-0.030413384615266104,-0.3015147195273155,-0.38689766298200906,HLPPL
1656,2026-06-22 18:30:00,-0.00842254535266207,-0.08350012443006022,-0.20190265096890897,HLPPL
1657,2026-06-22 19:30:00,-0.01943334271730013,-0.19265987501909873,-0.31140566660075386,HLPPL
1658,2026-06-23 13:30:00,-0.040971204265386696,-0.4061837023089361,-0.5252196028663048,HLPPL
1659,2026-06-23 14:30:00,-0.027740493153265877,-0.2750159878114307,-0.38064907410590526,HLPPL
1660,2026-06-23 15:30:00,-0.006764505501648976,-0.0670625122745099,-0.17549067175424016,HLPPL
