date,start,end,n_alert_windows,peak_z,peak_time,peak_classes,share_multiclass,sigma_ratio,event,type
2009-01-28,14:18:00,14:34:00,17,5.045324741764543,14:30:00,3,1.0,0.9072066949138623,,mixed
2013-02-12,13:55:00,14:29:00,34,5.044654828935781,14:00:00,3,0.20588235294117646,0.4913304038206363,,compressed
2021-04-14,13:59:00,14:11:00,13,5.029860148829855,14:05:00,2,1.0,1.8257199091653422,,dispersed
2018-09-14,12:00:00,12:40:00,39,5.028953772897421,12:21:00,3,1.0,1.7277302725760129,,dispersed
2018-10-15,11:02:00,11:07:00,6,5.028728938076104,11:02:00,1,0.0,0.8481223069637618,,mixed
2008-01-30,12:59:00,13:07:00,9,5.023448680645458,13:00:00,1,0.0,0.3344472824185348,,compressed
2017-05-26,14:13:00,14:58:00,46,5.021994676542411,14:55:00,1,0.0,0.5299488570896865,,compressed
2020-05-19,14:06:00,14:40:00,35,5.015850500495634,14:20:00,2,1.0,0.441950211663455,,compressed
2019-06-27,15:16:00,15:29:00,14,5.010148386722835,15:27:00,2,0.5,0.6589423592441727,,compressed
2016-11-02,15:25:00,15:51:00,27,5.008509351071148,15:36:00,1,0.0,1.3746415184696206,,mixed
2017-11-24,12:00:00,12:05:00,6,4.9925581766715,12:00:00,1,0.0,0.7076522414915277,,mixed
2010-05-28,12:39:00,13:02:00,24,4.98851690486633,12:44:00,2,0.9583333333333334,1.2220407351302878,,mixed
2020-03-12,10:30:00,10:37:00,8,4.988295362979985,10:30:00,2,1.0,2.604299396625403,COVID CIRCUIT BREAKER #2 (-9.5% day),dispersed
2019-10-03,10:30:00,10:59:00,30,4.986898686284473,10:32:00,2,1.0,3.8132477766677426,,dispersed
2018-07-05,14:02:00,14:09:00,8,4.982032005528456,14:03:00,2,1.0,1.0202205991656976,,mixed
2011-08-30,15:03:00,15:06:00,4,4.981752088494896,15:03:00,1,0.0,0.9995252434621446,,mixed
2012-08-07,13:15:00,13:27:00,13,4.979152444390768,13:17:00,1,0.0,0.5179279383126615,,compressed
2017-09-01,15:09:00,15:29:00,21,4.975631560682844,15:29:00,1,0.0,0.4536817468784114,,compressed
2012-09-13,12:31:00,12:42:00,12,4.971930870755531,12:31:00,3,1.0,3.466202915826386,,dispersed
2010-11-12,13:50:00,13:59:00,10,4.9716786871595895,13:53:00,1,0.0,1.1809902289881198,,mixed
2016-05-23,13:50:00,14:07:00,18,4.9631624167772435,13:59:00,3,0.6666666666666666,0.5600610377972107,,compressed
2010-12-13,13:17:00,14:06:00,50,4.958124033620708,13:57:00,1,0.0,0.4630427845830606,,compressed
2018-02-12,15:47:00,15:56:00,9,4.953659976689631,15:47:00,2,1.0,0.870899316650085,,mixed
2012-01-20,14:44:00,14:49:00,6,4.948059276842065,14:48:00,1,0.0,0.5361694751222718,,compressed
2009-06-10,13:03:00,13:09:00,7,4.946621290162504,13:04:00,2,1.0,1.0837795591371513,,mixed
2019-05-17,15:01:00,15:11:00,11,4.940936734500142,15:06:00,2,1.0,1.3102560175771627,,mixed
2011-10-04,10:56:00,11:06:00,10,4.936398433944541,11:02:00,2,1.0,1.9227141847596245,final-hour melt-up (+4% in 45 min),dispersed
2008-12-26,12:23:00,12:27:00,5,4.9333436389117304,12:25:00,3,1.0,0.24692274086340696,,compressed
2017-10-03,13:42:00,14:48:00,67,4.930382940222821,13:59:00,3,0.417910447761194,0.5047977553709045,,compressed
2019-06-03,13:25:00,13:46:00,22,4.9269643017383,13:25:00,2,1.0,2.1850339377935493,,dispersed
2020-02-07,13:34:00,13:46:00,13,4.925623257778769,13:34:00,2,1.0,0.8436685530058486,,mixed
2014-12-24,12:12:00,12:12:00,1,4.922145076948387,12:12:00,1,0.0,0.37166862401919437,,compressed
2019-11-07,14:43:00,14:54:00,12,4.91924920446554,14:43:00,2,1.0,2.2133678617366623,,dispersed
2015-02-20,12:35:00,12:41:00,7,4.9152534824956495,12:36:00,3,1.0,1.9707771626036998,,dispersed
2010-08-02,12:24:00,12:31:00,8,4.904374818207579,12:27:00,2,1.0,0.6762700048914487,,mixed
2020-09-02,15:55:00,16:00:00,6,4.8971027105831135,15:59:00,2,1.0,1.4638822318109566,,mixed
2013-06-17,11:36:00,11:47:00,12,4.8969529575362225,11:36:00,2,1.0,0.7492284754188965,,mixed
2014-04-09,13:50:00,14:11:00,22,4.885045520001219,14:00:00,2,0.5909090909090909,0.9538779980449273,,mixed
2017-08-25,15:06:00,15:38:00,29,4.882576747430908,15:29:00,2,1.0,1.0339842980339105,,mixed
2013-08-23,15:01:00,15:19:00,19,4.873154768072407,15:01:00,1,0.05263157894736842,0.5389639189506249,,compressed
2019-07-26,13:32:00,13:36:00,5,4.872498215221852,13:33:00,1,0.0,0.4089673959356229,,compressed
2014-02-28,14:07:00,14:11:00,5,4.8592708485907234,14:07:00,2,0.6,0.7374362199877033,,mixed
2012-06-20,12:32:00,12:46:00,11,4.858862209215658,12:34:00,2,1.0,1.986047504284037,,dispersed
2012-04-27,13:15:00,13:33:00,19,4.855374024569368,13:16:00,1,0.0,0.5279042599250208,,compressed
2013-07-15,15:45:00,15:59:00,15,4.845978045442955,15:46:00,1,0.0,0.5532236980183393,,compressed
2016-11-25,11:34:00,11:52:00,19,4.840355540857028,11:44:00,1,0.0,0.5669853367511352,,compressed
2016-03-07,14:11:00,14:20:00,10,4.831974921873151,14:17:00,1,0.0,1.0386477403844379,,mixed
2020-02-18,13:50:00,13:59:00,10,4.826338605085667,13:51:00,1,0.0,0.7027360234962441,,mixed
2012-09-07,12:36:00,13:18:00,41,4.826237056324186,13:07:00,1,0.5853658536585366,0.48665032706478173,,compressed
2011-06-23,14:59:00,15:14:00,16,4.8255689970406,15:09:00,2,1.0,2.6249310787152935,,dispersed
2014-02-19,14:01:00,14:22:00,18,4.820304278216888,14:09:00,2,1.0,2.000207366423879,,dispersed
2018-08-20,14:01:00,14:03:00,3,4.81986431327631,14:01:00,1,0.0,0.35205204438401994,,compressed
2014-08-15,10:44:00,10:59:00,12,4.817151087511015,10:46:00,2,1.0,1.7562542687586495,,dispersed
2010-05-26,14:25:00,14:49:00,22,4.8044519203544365,14:35:00,1,0.45454545454545453,0.9127613356284144,,mixed
2020-12-14,10:59:00,11:28:00,24,4.803407714742754,11:09:00,2,0.7916666666666666,1.2580833868368402,,mixed
2012-11-20,11:53:00,12:00:00,8,4.802672638990987,11:55:00,1,0.0,0.7834618766392093,,mixed
2008-02-15,15:39:00,16:00:00,20,4.80239583899243,15:42:00,2,1.0,0.9849910668988544,,mixed
2013-03-11,13:02:00,13:27:00,26,4.795644708922758,13:11:00,1,0.19230769230769232,0.5595181226968764,,compressed
2013-08-13,14:21:00,14:21:00,1,4.794731972645868,14:21:00,2,1.0,0.8584621378945536,,mixed
2019-12-23,13:42:00,13:42:00,1,4.789821949882278,13:42:00,1,0.0,0.481289278150278,,compressed
2009-09-14,14:54:00,15:17:00,24,4.780349314279602,15:01:00,2,1.0,1.0394354471354454,,mixed
2015-07-30,13:18:00,13:28:00,11,4.777342739961617,13:20:00,2,0.8181818181818182,0.7376798614533923,,mixed
2008-12-26,14:30:00,14:41:00,12,4.774706078386973,14:31:00,2,0.8333333333333334,0.3655399436144952,,compressed
2013-05-17,13:51:00,14:09:00,19,4.766381929116049,14:07:00,3,0.42105263157894735,0.5775274155655331,,compressed
2020-04-17,15:50:00,16:00:00,11,4.765630627777182,15:55:00,2,1.0,1.0388264498077502,,mixed
2016-10-04,11:03:00,11:10:00,8,4.764424409782014,11:05:00,2,1.0,1.4574431470621292,,mixed
2008-07-24,13:36:00,13:37:00,2,4.758040190250115,13:36:00,2,1.0,0.9538561252044935,,mixed
2012-07-02,13:50:00,13:56:00,7,4.753521866760369,13:53:00,1,0.0,0.47850099569714827,,compressed
2021-04-08,13:15:00,13:17:00,2,4.747128020105166,13:15:00,1,0.5,0.7537797608951685,,mixed
2018-09-26,13:03:00,13:09:00,7,4.740140692387474,13:04:00,1,0.0,0.5064527673596855,,compressed
2017-08-01,13:44:00,13:54:00,11,4.739729569675278,13:45:00,1,0.0,0.5596444669961165,,compressed
2010-04-09,12:39:00,13:03:00,25,4.731227640126745,12:53:00,1,0.0,0.5865681644110806,,compressed
2011-03-11,13:57:00,14:11:00,15,4.723839087049773,14:01:00,1,0.0,0.6364515422185866,,compressed
2014-04-01,15:30:00,15:44:00,15,4.723244368703043,15:44:00,3,1.0,0.5373504163700872,,compressed
2015-05-20,14:02:00,14:13:00,12,4.721891796253652,14:02:00,2,1.0,1.822827486903357,,dispersed
2020-11-27,11:26:00,11:51:00,23,4.719081975481475,11:36:00,2,0.7391304347826086,0.6241341374055722,,compressed
2016-12-07,10:34:00,10:51:00,18,4.716911511461121,10:44:00,1,0.0,0.9950145174420717,,mixed
2009-02-10,13:17:00,13:27:00,11,4.71586924960763,13:20:00,2,0.8181818181818182,1.289665042174163,,mixed
2012-10-03,13:38:00,13:43:00,6,4.7105754231307735,13:38:00,3,1.0,1.0089257646425625,,mixed
2018-07-19,13:02:00,13:29:00,26,4.702673900748558,13:03:00,3,1.0,2.176912210636669,,dispersed
2014-04-17,14:49:00,15:02:00,14,4.699370571174789,15:01:00,1,0.0,0.4508260791526717,,compressed
2020-03-26,15:50:00,16:00:00,11,4.699006483332765,15:50:00,2,1.0,1.4228370180456997,,mixed
2019-03-05,14:29:00,14:33:00,5,4.698375642374603,14:29:00,2,1.0,0.6747997246574681,,mixed
2012-04-12,13:55:00,14:07:00,13,4.693351354662583,13:55:00,2,0.7692307692307693,0.7245915306225279,,mixed
2008-05-28,15:25:00,15:34:00,10,4.690311813852525,15:25:00,2,1.0,0.9863957247127115,,mixed
2018-06-22,15:45:00,15:50:00,6,4.690088606801847,15:45:00,2,1.0,0.9098444109902324,,mixed
2011-01-18,13:30:00,13:30:00,1,4.6872207048766805,13:30:00,1,0.0,0.5130114375313107,,compressed
2010-12-21,13:45:00,14:30:00,46,4.686074299857258,14:11:00,1,0.32608695652173914,0.4881827759325963,,compressed
2013-07-11,13:07:00,13:25:00,18,4.675138488302515,13:15:00,1,0.0,0.45903742757001575,,compressed
2012-05-15,11:59:00,12:06:00,8,4.669922738854661,12:04:00,2,0.25,0.9977332325856016,,mixed
2012-11-19,15:52:00,15:59:00,8,4.669030134503495,15:53:00,1,0.0,0.6166450449556652,,compressed
2016-12-21,13:27:00,13:47:00,21,4.667641311152152,13:27:00,1,0.0,0.436779580076857,,compressed
2010-04-05,12:03:00,12:11:00,9,4.667284824862588,12:04:00,3,0.2222222222222222,0.5605927992064892,,compressed
2018-07-12,12:41:00,13:23:00,42,4.6614823283943,12:41:00,2,1.0,1.0946382932793277,,mixed
2012-05-01,13:16:00,13:19:00,4,4.657022659141094,13:19:00,1,0.0,0.4087637326387343,,compressed
2014-04-22,12:22:00,12:50:00,26,4.656147580632029,12:27:00,2,1.0,0.6458370600060722,,compressed
2016-11-02,14:01:00,14:10:00,10,4.654765902992939,14:01:00,2,1.0,1.2962713493190718,,mixed
2020-05-29,12:57:00,13:48:00,47,4.649651615586368,12:58:00,2,1.0,1.6411340978950961,,dispersed
2016-06-07,15:05:00,15:20:00,16,4.647897900961998,15:17:00,3,0.5625,0.7131751541193931,,mixed
2019-05-08,11:33:00,11:58:00,26,4.6419079819552875,11:33:00,2,1.0,2.6464561512011207,,dispersed
2009-10-12,13:22:00,13:47:00,25,4.619239180080049,13:30:00,3,0.16,0.39103131570034677,,compressed
2018-09-19,14:49:00,15:06:00,18,4.618561527435334,15:03:00,1,0.0,0.5970249979422935,,compressed
2016-09-28,14:13:00,14:27:00,11,4.6181792450590695,14:13:00,2,1.0,1.2552688346467693,,mixed
2019-03-15,11:49:00,11:59:00,11,4.610979327983328,11:51:00,2,1.0,1.2225729925565818,,mixed
2012-02-21,11:57:00,12:02:00,6,4.610511118867527,11:57:00,1,0.3333333333333333,0.553630132621315,,compressed
2018-05-01,13:13:00,13:52:00,34,4.609520251659271,13:16:00,2,1.0,0.9926345868746496,,mixed
2013-12-17,13:48:00,14:07:00,20,4.607912490545264,13:50:00,3,1.0,0.6728944692015876,,mixed
2016-07-08,14:21:00,14:30:00,10,4.604668847953444,14:25:00,2,0.5,0.46130352648541384,,compressed
2014-08-05,13:39:00,13:44:00,6,4.603967262348774,13:40:00,2,1.0,1.567011737202972,,dispersed
2015-04-02,13:07:00,13:14:00,6,4.6006317487498265,13:13:00,1,0.0,0.6689503898832951,,compressed
2018-09-26,14:03:00,14:20:00,18,4.590922847648713,14:06:00,2,1.0,1.4541914302574905,,mixed
2013-06-13,12:37:00,12:47:00,11,4.590064981932654,12:42:00,2,0.45454545454545453,0.6009164591312318,,compressed
2013-05-20,12:03:00,12:14:00,12,4.588430988623586,12:03:00,1,0.0,0.5629524322346059,,compressed
2010-04-14,13:36:00,13:41:00,6,4.586517399818492,13:36:00,1,0.0,0.5639895872310798,,compressed
2020-10-20,12:33:00,13:01:00,29,4.5858153144610485,12:36:00,2,1.0,1.0899532857335885,,mixed
2014-06-20,15:11:00,15:16:00,6,4.58267464190233,15:14:00,1,0.0,0.4492330780743435,,compressed
2011-12-05,11:34:00,11:58:00,23,4.581493880198577,11:43:00,1,0.043478260869565216,0.711297857643602,,mixed
2016-10-18,14:45:00,15:09:00,22,4.577622552317268,14:55:00,2,0.9545454545454546,0.611124337965062,,compressed
2008-04-30,14:17:00,14:27:00,11,4.573853927475253,14:23:00,3,1.0,1.757642971100199,,dispersed
2017-03-09,14:04:00,14:15:00,12,4.569612337374799,14:04:00,2,1.0,1.3261230697269586,,mixed
2012-05-14,14:12:00,14:25:00,14,4.568034716695574,14:16:00,2,1.0,0.923999721524507,,mixed
2014-08-20,13:16:00,13:20:00,2,4.562492363653888,13:16:00,1,0.0,0.47336346036880905,,compressed
2015-03-12,14:34:00,14:57:00,24,4.559774538479348,14:48:00,2,0.9166666666666666,0.7023550378573991,,mixed
2013-03-11,14:20:00,14:26:00,7,4.5580037438695005,14:20:00,1,0.0,0.5929078602755341,,compressed
2008-07-07,13:30:00,13:56:00,27,4.54719840162365,13:55:00,2,1.0,1.6590411203955202,,dispersed
2013-06-18,13:06:00,13:22:00,15,4.537213495416436,13:07:00,1,0.0,0.5357298927480816,,compressed
2008-05-19,13:32:00,13:45:00,14,4.53500749072953,13:34:00,1,0.0,0.7051074971256154,,mixed
2013-09-17,13:59:00,14:03:00,5,4.534547487704209,14:01:00,1,0.0,0.5872658387018685,,compressed
2015-04-13,13:37:00,13:43:00,5,4.532747256567914,13:43:00,2,1.0,1.1107654075807938,,mixed
2018-09-13,15:19:00,15:24:00,6,4.523312031979564,15:21:00,1,0.0,0.6073582477565375,,compressed
2011-05-09,14:42:00,15:02:00,21,4.521030831167622,14:47:00,1,0.0,0.6946498198910643,,mixed
2012-04-24,14:33:00,14:37:00,5,4.5178429953651165,14:36:00,2,1.0,0.8181467860341767,,mixed
2012-01-25,12:28:00,12:35:00,8,4.513052817417324,12:29:00,2,1.0,1.8175373940994388,,dispersed
2011-11-07,13:13:00,13:13:00,1,4.512629685244162,13:13:00,2,1.0,0.6791225247206474,,mixed
2016-11-25,12:03:00,12:27:00,25,4.510603005715823,12:03:00,1,0.0,0.575039634011903,,compressed
2014-05-23,12:07:00,12:25:00,17,4.508316687042473,12:22:00,3,0.058823529411764705,0.6452799264703605,,compressed
2013-10-15,14:24:00,14:38:00,14,4.4999497270223126,14:31:00,2,1.0,1.223071783732229,,mixed
2016-01-26,11:41:00,11:54:00,14,4.4907014359049935,11:45:00,1,0.14285714285714285,0.7273692657459144,,mixed
2016-08-03,13:22:00,13:37:00,15,4.487193319168684,13:22:00,2,0.06666666666666667,0.5560760892778802,,compressed
2017-12-22,12:51:00,12:54:00,4,4.485405962232642,12:53:00,1,0.0,0.46128156867461345,,compressed
2011-11-17,12:40:00,13:05:00,25,4.4784347470894375,12:55:00,2,1.0,2.05403423430475,,dispersed
2019-03-28,14:10:00,14:32:00,21,4.4727504648386125,14:30:00,1,0.0,0.4325870284546336,,compressed
2015-11-19,12:57:00,13:08:00,12,4.470888724752356,12:59:00,2,1.0,0.6757511520342084,,mixed
2018-05-07,11:33:00,11:49:00,13,4.469265562398069,11:37:00,2,1.0,0.8962711896174449,,mixed
2012-10-18,12:35:00,12:49:00,11,4.4685949455285545,12:46:00,2,1.0,1.2678152829595917,,mixed
2009-04-07,13:39:00,13:50:00,10,4.460846721959065,13:39:00,1,0.0,0.7082359837916371,,mixed
2017-08-03,15:31:00,15:58:00,28,4.459461527109629,15:33:00,2,1.0,1.5580829052462644,,dispersed
2020-11-27,13:32:00,13:54:00,23,4.458066191187661,13:49:00,3,1.0,0.7644058819440789,,mixed
2014-06-23,12:56:00,13:17:00,22,4.457064565987315,12:56:00,1,0.0,0.5529873325624739,,compressed
2010-07-09,14:09:00,14:22:00,13,4.4560732910939915,14:15:00,3,0.15384615384615385,0.6536885788573915,,compressed
2021-03-09,15:50:00,15:59:00,8,4.446961857159803,15:54:00,2,1.0,0.7838721046361407,,mixed
2013-07-01,10:39:00,10:47:00,9,4.439919853882856,10:44:00,1,0.1111111111111111,1.0704237600282656,,mixed
2013-09-27,11:37:00,12:04:00,25,4.439134302023842,11:54:00,3,0.68,0.9982574193312627,,mixed
2020-11-17,12:14:00,12:37:00,24,4.433868566053159,12:14:00,2,1.0,1.0365011926094543,,mixed
2014-11-26,13:52:00,14:23:00,30,4.4321418150073155,14:10:00,3,1.0,0.5152445156790083,,compressed
2019-10-09,15:44:00,15:55:00,12,4.431742080042013,15:45:00,2,1.0,1.2759196304012443,,mixed
2016-09-07,13:50:00,14:02:00,8,4.427473948451031,14:02:00,3,1.0,0.599253453140542,,compressed
2013-10-21,13:41:00,13:42:00,2,4.425780100254612,13:41:00,1,0.0,0.5372772485739086,,compressed
2017-03-03,14:02:00,14:03:00,2,4.42386599502478,14:03:00,2,1.0,1.5718020572422398,,dispersed
2013-01-18,12:47:00,12:49:00,3,4.422795424002628,12:47:00,1,0.0,0.6642143482105308,,compressed
2010-12-01,13:19:00,13:22:00,4,4.420532582068316,13:21:00,2,1.0,0.9100954835534076,,mixed
2016-03-07,14:52:00,15:18:00,26,4.418294771752182,14:57:00,2,0.6538461538461539,1.230634128724402,,mixed
2009-01-28,13:36:00,13:43:00,8,4.417216416662503,13:37:00,2,1.0,0.46273785108265103,,compressed
2009-03-06,14:33:00,14:38:00,6,4.417213530364217,14:36:00,1,0.0,1.0296615704552612,,mixed
2014-04-21,13:17:00,13:22:00,6,4.413245771879273,13:19:00,1,0.0,0.4508480951864158,,compressed
2008-03-26,14:59:00,15:40:00,37,4.412917822402178,15:10:00,2,1.0,1.2741013029548525,,mixed
2016-11-15,12:03:00,12:33:00,26,4.4123983622064,12:15:00,1,0.0,0.5154225536914436,,compressed
2020-01-08,15:49:00,15:50:00,2,4.411450807986831,15:49:00,2,1.0,1.5705676225350809,,dispersed
2012-07-02,12:12:00,12:29:00,18,4.411297050584849,12:22:00,3,0.6666666666666666,0.9329482479304848,,mixed
2019-10-25,14:48:00,15:04:00,15,4.409856237831744,14:58:00,1,0.0,0.8570172280352961,,mixed
2009-04-22,12:16:00,12:33:00,15,4.406808048330381,12:23:00,1,0.0,0.8053604347569092,,mixed
2010-11-18,10:58:00,10:59:00,2,4.4048246533576885,10:59:00,2,1.0,1.3246718239790398,,mixed
2019-01-22,15:59:00,15:59:00,1,4.399904397153842,15:59:00,2,1.0,2.846116062694208,,dispersed
2019-09-06,14:38:00,14:39:00,2,4.399478049365985,14:39:00,1,0.0,0.505327316384746,,compressed
2018-04-19,15:51:00,15:59:00,9,4.395776037714396,15:56:00,2,1.0,1.5810546088736466,,dispersed
2015-07-22,14:43:00,14:53:00,8,4.395259992730741,14:43:00,2,0.125,0.8809155817600941,,mixed
2010-12-03,13:52:00,13:59:00,6,4.3906853327500635,13:59:00,1,0.0,0.5040740503844465,,compressed
2016-06-15,14:00:00,14:11:00,10,4.388582274409081,14:02:00,2,1.0,1.2390538985758812,,mixed
2013-07-09,15:45:00,15:51:00,7,4.383563804622313,15:45:00,2,1.0,0.8140241518780273,,mixed
2013-12-27,13:25:00,13:33:00,9,4.382848185943469,13:25:00,1,0.0,0.7245721108353269,,mixed
2008-06-09,11:53:00,12:10:00,17,4.380905303644654,11:55:00,2,0.5882352941176471,0.7031141146322998,,mixed
2008-10-30,13:50:00,14:04:00,12,4.380787860599365,13:58:00,2,0.6666666666666666,0.7870042755891979,,mixed
2012-08-29,14:59:00,15:03:00,5,4.380771266815867,15:00:00,3,1.0,0.5351582443218058,,compressed
2016-12-21,14:52:00,15:05:00,14,4.37662947770979,15:01:00,1,0.0,0.4264646409718562,,compressed
2015-09-14,11:26:00,11:36:00,10,4.375650177966033,11:29:00,2,0.8,0.9507333559803525,,mixed
2018-04-03,11:15:00,11:17:00,3,4.375534406563001,11:17:00,1,0.0,1.261978221634971,,mixed
2021-05-06,14:12:00,14:25:00,13,4.365189475399982,14:17:00,2,1.0,1.3089363219065289,,mixed
2012-12-17,13:12:00,13:16:00,5,4.363766028116274,13:16:00,1,0.0,0.5875605188398096,,compressed
2012-08-17,13:45:00,14:19:00,33,4.363330749021514,13:54:00,3,0.21212121212121213,0.5120384062977738,,compressed
2015-10-08,14:06:00,14:16:00,11,4.361135098352765,14:12:00,2,1.0,1.1550153178673548,,mixed
2020-11-06,11:29:00,11:53:00,25,4.360682455610578,11:44:00,3,1.0,1.2914676748887581,,mixed
2013-12-27,15:20:00,15:31:00,12,4.3593657803955015,15:22:00,3,1.0,0.6383615264641866,,compressed
2008-04-09,12:09:00,12:28:00,15,4.358921704250004,12:19:00,2,1.0,1.1737373967392393,,mixed
2018-02-14,15:45:00,15:50:00,6,4.35806466136306,15:46:00,3,0.6666666666666666,0.589673935151498,,compressed
2019-03-05,14:13:00,14:20:00,6,4.354748250681783,14:15:00,2,1.0,0.7979842886902854,,mixed
2017-03-03,13:02:00,13:10:00,9,4.35472744301496,13:04:00,2,1.0,1.6599230949267936,,dispersed
2019-09-12,11:32:00,11:49:00,18,4.352086625817506,11:36:00,2,1.0,2.606182139781115,,dispersed
2009-08-21,15:15:00,15:32:00,18,4.35093473354069,15:28:00,2,1.0,0.8874536971125108,,mixed
2018-11-29,14:00:00,14:06:00,7,4.350159773204344,14:00:00,3,1.0,0.8231971998051273,,mixed
2012-08-29,12:45:00,13:10:00,26,4.348723995764582,12:46:00,3,0.038461538461538464,0.470302190994045,,compressed
2013-07-11,11:41:00,11:47:00,7,4.344488597325487,11:44:00,1,0.0,0.7883709433492428,,mixed
2013-07-08,12:09:00,12:14:00,6,4.3424044608905605,12:09:00,1,0.0,0.8793151731149618,,mixed
2011-07-21,12:50:00,13:02:00,13,4.342275069026534,12:53:00,3,1.0,1.780895126424862,,dispersed
2013-02-08,14:05:00,14:55:00,51,4.34183768077846,14:39:00,1,0.0,0.514101255578271,,compressed
2017-11-21,12:47:00,12:50:00,4,4.3402845694027175,12:50:00,1,0.0,0.5583804659777128,,compressed
2019-08-13,10:41:00,10:47:00,7,4.338345060976427,10:45:00,2,1.0,2.9018276650799923,,dispersed
2015-08-10,11:25:00,11:37:00,13,4.336584320909765,11:34:00,1,0.0,0.8150235050337693,,mixed
2009-06-09,12:07:00,12:13:00,7,4.325527426854618,12:09:00,2,0.8571428571428571,0.7809224716332419,,mixed
2009-08-03,11:30:00,11:49:00,20,4.320977288797568,11:43:00,2,0.95,1.0041559456188307,,mixed
2013-01-23,14:20:00,14:37:00,18,4.308774608340916,14:29:00,1,0.0,0.6175642618550188,,compressed
2011-06-14,15:44:00,15:45:00,2,4.307445408553735,15:45:00,1,0.0,0.7834878970582329,,mixed
2016-04-13,13:46:00,13:57:00,12,4.299094113225331,13:50:00,1,0.0,0.6759489410624965,,mixed
2014-10-21,15:03:00,15:07:00,5,4.2982142462328365,15:05:00,1,0.0,0.34332025777951036,,compressed
2015-05-11,12:31:00,12:42:00,12,4.29391780238448,12:38:00,1,0.0,0.966647268314984,,mixed
2015-05-15,14:16:00,14:32:00,17,4.293765465162775,14:25:00,1,0.0,0.4462372751109601,,compressed
2015-11-25,15:48:00,15:59:00,12,4.291869060087209,15:49:00,1,0.16666666666666666,0.5636049876573027,,compressed
2018-09-19,13:37:00,13:49:00,13,4.290854940989498,13:44:00,1,0.0,0.765503166711437,,mixed
2016-08-15,12:15:00,13:33:00,79,4.288554326719562,12:22:00,1,0.02531645569620253,0.5858763843263742,,compressed
2010-03-04,12:56:00,13:07:00,12,4.287957980246964,12:58:00,1,0.0,0.6892589387911332,,mixed
2009-09-22,14:18:00,14:25:00,7,4.287304429117232,14:19:00,1,0.7142857142857143,0.8806083984751601,,mixed
2010-10-11,13:34:00,13:45:00,12,4.281897950401127,13:40:00,1,0.0,0.4927464082946334,,compressed
2012-03-16,13:47:00,14:14:00,28,4.27959249600703,13:52:00,1,0.0,0.5224532570804188,,compressed
2013-12-30,12:51:00,13:36:00,43,4.273868192668801,13:13:00,1,0.18604651162790697,0.7352474817767713,,mixed
2013-11-15,13:08:00,13:30:00,23,4.273761922705788,13:08:00,3,0.30434782608695654,0.5038089545917377,,compressed
2016-06-21,12:27:00,13:05:00,35,4.272447576320332,12:44:00,1,0.0,0.6385679906889522,,compressed
2009-05-18,13:26:00,13:54:00,27,4.2597414842373675,13:40:00,2,0.8518518518518519,0.8531815580599189,,mixed
2009-12-16,11:30:00,11:51:00,22,4.259506137654612,11:31:00,1,0.0,0.5307861081269426,,compressed
2020-05-06,14:59:00,15:14:00,16,4.259098363489703,15:03:00,1,0.0,0.9218449993753137,,mixed
2013-10-30,14:02:00,14:10:00,9,4.2567515366939945,14:04:00,2,1.0,2.1716370387082904,,dispersed
2016-01-25,12:30:00,12:39:00,10,4.251696600272556,12:36:00,2,1.0,0.6837026165597927,,mixed
2017-12-26,15:29:00,15:37:00,9,4.2447509821223575,15:34:00,1,0.0,0.5258952363174327,,compressed
2021-04-21,14:29:00,14:47:00,19,4.244653108206043,14:31:00,1,0.0,0.6142789040527863,,compressed
2016-01-08,13:19:00,13:40:00,19,4.240246774921241,13:24:00,1,0.0,1.0206005764373898,,mixed
2013-05-06,12:58:00,14:32:00,95,4.238104317716207,13:30:00,1,0.06315789473684211,0.5908169968249565,,compressed
2011-08-12,14:12:00,14:24:00,13,4.236372128188289,14:15:00,2,1.0,0.4931569003807487,,compressed
2017-07-11,11:25:00,11:29:00,5,4.235936178733578,11:25:00,2,1.0,1.6631651032146595,,dispersed
2020-09-17,10:51:00,11:00:00,10,4.235245515199755,10:52:00,1,0.0,1.7916801970962173,,dispersed
2013-10-28,13:33:00,13:38:00,6,4.234711681247636,13:36:00,1,0.0,0.5557996667572047,,compressed
2011-02-08,14:35:00,14:35:00,1,4.233548330681052,14:35:00,3,1.0,0.6330300718754839,,compressed
2013-09-04,15:24:00,15:46:00,23,4.233351665999035,15:29:00,2,1.0,0.9960673936404785,,mixed
2016-12-23,14:12:00,14:27:00,16,4.233214116696783,14:13:00,1,0.0,0.5540147229305239,,compressed
2016-04-06,13:08:00,13:14:00,5,4.2326821954734735,13:08:00,3,1.0,0.7477605948001137,,mixed
2021-03-10,12:12:00,12:18:00,7,4.231482222968147,12:15:00,2,1.0,0.769896200351129,,mixed
2012-06-06,14:22:00,14:57:00,34,4.231365104696077,14:29:00,1,0.0,0.5991506555314834,,compressed
2014-11-25,14:29:00,14:44:00,16,4.228830305697846,14:33:00,2,0.0625,0.8399696718516708,,mixed
2011-02-07,14:38:00,14:40:00,3,4.227163970370294,14:38:00,1,0.0,0.6767056646056482,,mixed
2010-09-01,10:30:00,10:59:00,30,4.226672664774163,10:50:00,2,1.0,1.8530500131880685,,dispersed
2013-02-28,15:59:00,15:59:00,1,4.222198903071682,15:59:00,2,1.0,1.2040606129766536,,mixed
